race_id,year,round,gp_name,circuit,driver,team,finish_position,is_dnf,grid_position,quali_gap_to_pole,lap_consistency_std,lap_consistency_n,tyre_deg_slope,stint_count,compound_start,air_temp,track_temp,temp_delta,is_wet,humidity,driver_recent_avg_pos,constructor_dnf_rate,circuit_type,is_street_circuit,season_phase,pit_stop_count,strategy_delta,avg_speed_trap,speed_trap_percentile,chaos_index,driver_recent_form_score,constructor_recent_form_score,track_specific_driver_score,wet_performance_score,street_circuit_score,overtake_difficulty_factor,pit_stop_efficiency,safety_car_sensitivity,quali_to_race_conversion,dnf_risk_score,avg_top_speed_last_5,straight_line_speed_percentile_last_5,avg_deg_same_compound_last_5,constructor_strategy_score,field_strength
2018_04,2018,4,Azerbaijan Grand Prix,Baku,RAI,Ferrari,2,0,6,0.009774,0.988,31,-0.170211,2,UNKNOWN,16.6,24.9,8.3,0,46.4,3.0,0.1667,street,1,early,1,4.0,,,0.35,0.6031746031746031,0.5028571428571428,,0.9047619047619048,0.9047619047619048,0.55,-2.5238095238095237,1.0,-2.5238095238095237,0.2762,,,-0.017630333333333335,-2.8738095238095234,0.5325396825396825
2018_04,2018,4,Azerbaijan Grand Prix,Baku,RIC,Red Bull Racing,21,1,4,0.004069,0.4321,27,-0.236894,2,UNKNOWN,16.6,24.9,8.3,0,46.4,2.5,0.4286,street,1,early,1,-3.0,,,0.35,0.6428571428571429,0.4057142857142857,,0.9523809523809524,0.8571428571428571,0.55,0.19047619047619047,4.666666666666667,0.19047619047619047,0.3333,,,-0.09938166666666666,-0.10952380952380965,0.5325396825396825
2018_04,2018,4,Azerbaijan Grand Prix,Baku,SAI,Renault,5,0,9,0.018257,1.5873,30,-0.328428,3,UNKNOWN,16.6,24.9,8.3,0,46.4,10.0,0.0,street,1,early,2,4.0,,,0.35,0.5793650793650794,0.12,,0.6031746031746031,0.5714285714285714,0.55,-0.6607142857142857,0.3333333333333333,-0.6785714285714286,0.075,,,0.009411999999999998,-1.0285714285714285,0.5325396825396825
2018_04,2018,4,Azerbaijan Grand Prix,Baku,SIR,Williams,21,1,11,0.023528,,0,,1,SUPERSOFT,16.6,24.9,8.3,0,46.4,15.0,0.1429,street,1,early,0,-3.0,,,0.35,0.27777777777777773,0.0,,0.2222222222222222,0.0,0.55,1.9761904761904763,1.6666666666666667,2.7142857142857144,0.131,,,,2.2309523809523806,0.5325396825396825
2018_04,2018,4,Azerbaijan Grand Prix,Baku,STR,Williams,8,0,10,0.020562,2.3129,29,-0.209756,3,UNKNOWN,16.6,24.9,8.3,0,46.4,14.0,0.1667,street,1,early,2,2.0,,,0.35,0.38095238095238093,0.0,,0.38095238095238093,0.38095238095238093,0.55,0.7321428571428571,3.0,1.2857142857142858,0.0857,,,-0.04558566666666667,0.9232142857142855,0.5325396825396825
2018_04,2018,4,Azerbaijan Grand Prix,Baku,VAN,McLaren,9,0,16,0.029469,1.7705,26,-0.245001,5,UNKNOWN,16.6,24.9,8.3,0,46.4,10.0,0.0,street,1,early,4,7.0,,,0.35,0.5396825396825397,0.17142857142857143,,0.4920634920634921,0.6190476190476191,0.55,3.607142857142857,1.3333333333333333,4.357142857142857,0.0,,,-0.06883433333333333,3.919642857142857,0.5325396825396825
2018_04,2018,4,Azerbaijan Grand Prix,Baku,VER,Red Bull Racing,21,1,5,0.004887,0.4461,26,-0.199865,2,UNKNOWN,16.6,24.9,8.3,0,46.4,5.5,0.3333,street,1,early,1,-3.0,,,0.35,0.5317460317460317,0.30428571428571427,,0.7936507936507936,0.7619047619047619,0.55,-0.6071428571428571,0.6666666666666666,-0.6071428571428571,0.3833,,,-0.03532066666666667,-0.9196428571428571,0.5325396825396825
2018_04,2018,4,Azerbaijan Grand Prix,Baku,VET,Ferrari,4,0,1,0.0,2.273,29,-0.085821,3,UNKNOWN,16.6,24.9,8.3,0,46.4,3.33,0.1429,street,1,early,2,-3.0,,,0.35,0.8333333333333334,0.557142857142857,,0.7777777777777777,1.0,0.55,-0.8928571428571429,5.333333333333333,-0.8928571428571429,0.0321,,,0.093131,-1.2428571428571427,0.5325396825396825
2018_05,2018,5,Spanish Grand Prix,Barcelona,ALO,McLaren,8,0,8,0.020322,0.6822,53,-0.141212,2,UNKNOWN,16.0,32.0,16.0,1,52.4,6.5,0.0,high_downforce,0,early,1,0.0,,,0.8,0.7238095238095239,0.15111111111111108,,0.746031746031746,0.746031746031746,0.65,3.1944444444444446,5.333333333333333,4.944444444444445,0.0,,,-0.0807856,4.293055555555556,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,BOT,Mercedes,2,0,2,0.000525,0.462,54,-0.089659,2,UNKNOWN,16.0,32.0,16.0,1,52.4,4.0,0.1111,high_downforce,0,early,1,0.0,,,0.8,0.5428571428571428,0.5733333333333334,,0.8571428571428571,0.2222222222222222,0.65,0.5555555555555556,3.0,0.6666666666666666,0.3383,,,-0.05446379999999999,0.23888888888888893,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,ERI,Sauber,13,0,17,0.043585,0.8834,53,-0.048372,2,UNKNOWN,16.0,32.0,16.0,1,52.4,12.0,0.1111,high_downforce,0,early,1,4.0,,,0.8,0.41904761904761906,0.07777777777777778,,0.19047619047619047,0.34920634920634924,0.65,2.8981481481481484,5.333333333333333,5.111111111111111,0.0783,,,-0.19441266666666665,4.498611111111111,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,GAS,Toro Rosso,21,1,12,0.030063,,0,,1,SOFT,16.0,32.0,16.0,1,52.4,11.33,0.2222,high_downforce,0,early,0,-3.0,,,0.8,0.419047619047619,0.04888888888888889,,0.12698412698412698,0.31746031746031744,0.65,0.19444444444444445,3.3333333333333335,1.3888888888888888,0.1283,,,,0.8347222222222224,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,GRO,Haas F1 Team,21,1,10,0.020033,,0,,1,SOFT,16.0,32.0,16.0,1,52.4,15.0,0.3333,high_downforce,0,early,0,-3.0,,,0.8,0.1571428571428571,0.051111111111111114,,0.15873015873015872,0.0,0.65,-0.7638888888888888,4.333333333333333,-0.8333333333333334,0.4333,,,,-1.3194444444444444,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,HAM,Mercedes,1,0,1,0.0,0.9584,54,-0.046998,2,UNKNOWN,16.0,32.0,16.0,1,52.4,2.5,0.125,high_downforce,0,early,1,0.0,,,0.8,0.9333333333333332,0.6111111111111112,,0.8888888888888888,0.9841269841269842,0.65,0.2361111111111111,0.6666666666666666,0.3333333333333333,0.0467,,,-0.10015340000000002,-0.08472222222222214,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,HAR,Toro Rosso,12,0,20,,1.7559,53,-0.054294,2,UNKNOWN,16.0,32.0,16.0,1,52.4,15.5,0.25,high_downforce,0,early,1,8.0,,,0.8,0.3380952380952381,0.034444444444444444,,0.17460317460317457,0.49206349206349204,0.65,-0.375,6.333333333333333,0.6944444444444444,0.3167,,,-0.10007270000000001,0.24722222222222237,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,HUL,Renault,21,1,16,0.036102,,0,,1,SOFT,16.0,32.0,16.0,1,52.4,6.33,0.1111,high_downforce,0,early,0,-3.0,,,0.8,0.4523809523809524,0.18222222222222223,,0.746031746031746,0.2380952380952381,0.65,-0.06944444444444445,1.8333333333333333,0.3611111111111111,0.3383,,,,-0.06666666666666668,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,LEC,Sauber,10,0,14,0.032662,0.6429,52,-0.103439,2,UNKNOWN,16.0,32.0,16.0,1,52.4,12.5,0.125,high_downforce,0,early,1,4.0,,,0.8,0.48571428571428565,0.06666666666666668,,0.23809523809523805,0.6507936507936508,0.65,3.2083333333333335,4.333333333333333,5.027777777777778,0.0067,,,-0.0869755,4.454166666666667,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,MAG,Haas F1 Team,6,0,7,0.01897,0.7958,54,-0.05267,2,UNKNOWN,16.0,32.0,16.0,1,52.4,9.33,0.375,high_downforce,0,early,1,1.0,,,0.8,0.5047619047619047,0.03888888888888889,,0.38095238095238093,0.2857142857142857,0.65,-1.1527777777777777,1.8333333333333333,-1.25,0.1967,,,-0.128275,-1.638888888888889,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,OCO,Force India,21,1,13,0.033122,1.0677,30,-0.065328,2,UNKNOWN,16.0,32.0,16.0,1,52.4,11.0,0.1111,high_downforce,0,early,1,-3.0,,,0.8,0.3190476190476191,0.13666666666666666,,0.5079365079365079,0.15873015873015872,0.65,-0.75,2.1666666666666665,-0.5,0.3383,,,-0.03537883333333334,-0.9277777777777779,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,PER,Force India,9,0,15,0.0337,1.1418,53,-0.040581,3,UNKNOWN,16.0,32.0,16.0,1,52.4,10.5,0.125,high_downforce,0,early,2,6.0,,,0.8,0.6142857142857142,0.11888888888888889,,0.4920634920634921,0.7777777777777778,0.65,-1.3194444444444444,4.0,-1.0555555555555556,0.1067,,,-0.0700576,-1.463888888888889,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,RAI,Ferrari,21,1,4,0.005763,1.32,18,-0.05153,1,UNKNOWN,16.0,32.0,16.0,1,52.4,2.67,0.1111,high_downforce,0,early,0,-3.0,,,0.8,0.7428571428571429,0.5399999999999999,,0.9047619047619048,0.9365079365079364,0.65,-1.0277777777777777,2.5,-1.3611111111111112,0.165,,,-0.0786626,-1.7888888888888888,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,RIC,Red Bull Racing,5,0,6,0.008468,1.2468,55,-0.069444,2,UNKNOWN,16.0,32.0,16.0,1,52.4,2.5,0.4444,high_downforce,0,early,1,1.0,,,0.8,0.38571428571428573,0.23666666666666666,,0.9523809523809524,0.2857142857142857,0.65,-1.1388888888888888,3.8333333333333335,-1.1388888888888888,0.6033,,,-0.16813783333333335,-1.4597222222222221,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,SAI,Renault,7,0,9,0.021228,0.4946,53,-0.08038,2,UNKNOWN,16.0,32.0,16.0,1,52.4,8.75,0.125,high_downforce,0,early,1,2.0,,,0.8,0.6714285714285715,0.14333333333333334,,0.6031746031746031,0.7301587301587302,0.65,-0.7083333333333334,2.1666666666666665,-0.3333333333333333,0.1067,,,-0.125724,-0.663888888888889,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,SIR,Williams,14,0,19,0.046237,2.0478,51,-0.097512,3,UNKNOWN,16.0,32.0,16.0,1,52.4,15.0,0.2222,high_downforce,0,early,2,5.0,,,0.8,0.16666666666666666,0.035555555555555556,,0.2222222222222222,0.0,0.65,0.7916666666666666,2.3333333333333335,1.4444444444444444,0.4167,,,0.015134666666666666,1.0069444444444442,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,STR,Williams,11,0,18,0.053195,0.5345,53,-0.125255,2,UNKNOWN,16.0,32.0,16.0,1,52.4,12.5,0.25,high_downforce,0,early,1,7.0,,,0.8,0.49523809523809526,0.031111111111111114,,0.38095238095238093,0.5714285714285714,0.65,1.2361111111111112,2.5,2.3055555555555554,0.0533,,,-0.1112538,1.8097222222222225,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,VAN,McLaren,21,1,11,0.028225,1.1005,34,-0.005246,2,UNKNOWN,16.0,32.0,16.0,1,52.4,9.75,0.0,high_downforce,0,early,1,-3.0,,,0.8,0.5714285714285714,0.14666666666666667,,0.4920634920634921,0.6190476190476191,0.65,2.451388888888889,4.166666666666667,3.888888888888889,0.0,,,-0.13930099999999998,3.286111111111111,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,VER,Red Bull Racing,3,0,5,0.008441,0.6294,55,-0.071227,2,UNKNOWN,16.0,32.0,16.0,1,52.4,5.5,0.5,high_downforce,0,early,1,2.0,,,0.8,0.3190476190476191,0.2644444444444444,,0.7936507936507936,0.25396825396825395,0.65,-0.7777777777777778,1.8333333333333333,-0.7777777777777778,0.5667,,,-0.11759283333333333,-1.1083333333333334,0.5052380952380953
2018_05,2018,5,Spanish Grand Prix,Barcelona,VET,Ferrari,4,0,3,0.001733,0.299,55,-0.066029,3,UNKNOWN,16.0,32.0,16.0,1,52.4,3.5,0.125,high_downforce,0,early,2,-1.0,,,0.8,0.8428571428571429,0.41333333333333333,,0.7777777777777777,0.9047619047619048,0.65,-1.4861111111111112,4.166666666666667,-1.7777777777777777,0.08,,,0.021550200000000002,-2.1180555555555554,0.5052380952380953
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,ALO,McLaren,21,1,7,0.018359,1.7782,47,0.013825,2,UNKNOWN,26.7,34.4,7.7,1,50.8,6.8,0.1,balanced,0,early,1,-3.0,,,0.65,0.7047619047619048,0.11333333333333334,,0.7063492063492064,0.746031746031746,0.5,1.1805555555555556,3.2,2.3055555555555554,0.0545,,,-0.10092773333333334,1.7513888888888889,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,BOT,Mercedes,5,0,5,0.008911,0.2346,67,0.059101,2,UNKNOWN,26.7,34.4,7.7,1,50.8,3.5,0.1,balanced,0,early,1,0.0,,,0.65,0.6793650793650793,0.6955555555555555,,0.9047619047619047,0.2222222222222222,0.5,0.1111111111111111,1.8,0.19444444444444445,0.2248,,,-0.06619553333333333,-0.21388888888888882,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,ERI,Sauber,11,0,16,0.03467,0.5212,68,-0.041524,2,UNKNOWN,26.7,34.4,7.7,1,50.8,12.25,0.1,balanced,0,early,1,5.0,,,0.65,0.4222222222222223,0.06444444444444444,,0.3095238095238095,0.34920634920634924,0.5,3.3240740740740744,4.8,4.75,0.0521,,,-0.13599639999999996,4.225,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,GAS,Toro Rosso,7,0,10,0.019927,0.7319,68,-0.035736,2,UNKNOWN,26.7,34.4,7.7,1,50.8,11.33,0.3,balanced,0,early,1,3.0,,,0.65,0.2793650793650793,0.02,,0.06349206349206349,0.31746031746031744,0.5,1.5,3.2,2.4444444444444446,0.3673,,,-0.34770130000000005,2.0263888888888895,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,GRO,Haas F1 Team,15,0,18,0.027087,2.3628,67,0.249507,3,UNKNOWN,26.7,34.4,7.7,1,50.8,15.0,0.3,balanced,0,early,2,3.0,,,0.65,0.10476190476190475,0.09777777777777778,,0.07936507936507936,0.0,0.5,-0.6527777777777778,3.8,-0.7777777777777778,0.5703,,,-0.0849618,-1.1472222222222221,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,HAM,Mercedes,3,0,3,0.00596,0.4434,69,-0.050254,2,UNKNOWN,26.7,34.4,7.7,1,50.8,2.2,0.1,balanced,0,early,1,0.0,,,0.65,0.9555555555555555,0.6388888888888888,,0.9444444444444443,0.9841269841269842,0.5,-0.041666666666666664,0.4,0.027777777777777776,0.0327,,,-0.08243493333333335,-0.3708333333333333,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,HAR,Toro Rosso,21,1,15,0.033456,0.1921,64,-0.022256,2,UNKNOWN,26.7,34.4,7.7,1,50.8,14.8,0.3,balanced,0,early,1,-3.0,,,0.65,0.38412698412698415,0.05888888888888889,,0.32539682539682535,0.49206349206349204,0.5,2.0694444444444446,7.0,2.888888888888889,0.2109,,,-0.08481313333333335,2.5,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,HUL,Renault,8,0,11,0.02261,0.7419,69,0.02293,2,UNKNOWN,26.7,34.4,7.7,1,50.8,6.33,0.2,balanced,0,early,1,3.0,,,0.65,0.30158730158730157,0.16444444444444445,,0.373015873015873,0.2380952380952381,0.5,-0.1527777777777778,2.3,0.16666666666666666,0.5073,,,-1.0779064,-0.15416666666666673,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,LEC,Sauber,21,1,14,0.026889,0.4252,63,-0.040601,2,UNKNOWN,26.7,34.4,7.7,1,50.8,12.0,0.1,balanced,0,early,1,-3.0,,,0.65,0.5142857142857142,0.052222222222222225,,0.4047619047619047,0.6507936507936508,0.5,3.6203703703703707,4.2,4.722222222222222,0.0,,,-0.09246333333333334,4.236111111111111,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,MAG,Haas F1 Team,13,0,19,0.036478,0.3516,69,-0.053181,2,UNKNOWN,26.7,34.4,7.7,1,50.8,8.5,0.4,balanced,0,early,1,6.0,,,0.65,0.5904761904761905,0.07666666666666667,,0.5714285714285714,0.2857142857142857,0.5,-0.1527777777777778,1.5,0.027777777777777776,0.1285,,,-0.10307333333333334,-0.3902777777777778,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,OCO,Force India,6,0,6,0.017667,0.8927,68,0.001875,2,UNKNOWN,26.7,34.4,7.7,1,50.8,11.0,0.2,balanced,0,early,1,0.0,,,0.65,0.21269841269841272,0.11888888888888888,,0.25396825396825395,0.15873015873015872,0.5,-0.4166666666666667,2.5,0.5277777777777778,0.5073,,,-0.047358500000000005,0.06111111111111099,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,PER,Force India,12,0,9,0.01898,0.4006,68,-0.017333,2,UNKNOWN,26.7,34.4,7.7,1,50.8,10.2,0.2,balanced,0,early,1,-3.0,,,0.65,0.6158730158730158,0.17,,0.5555555555555556,0.7777777777777778,0.5,-0.2361111111111111,4.8,0.6388888888888888,0.0764,,,-0.06023206666666667,0.2013888888888891,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,RAI,Ferrari,4,0,4,0.00644,0.2535,68,-0.020041,2,UNKNOWN,26.7,34.4,7.7,1,50.8,2.67,0.2,balanced,0,early,1,0.0,,,0.65,0.49523809523809526,0.41,,0.4523809523809524,0.9365079365079364,0.5,-1.3333333333333333,2.7,-1.6944444444444444,0.3921,,,-0.0696184,-2.1125000000000003,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,RIC,Red Bull Racing,1,0,1,0.0,0.5284,68,-0.080734,2,UNKNOWN,26.7,34.4,7.7,1,50.8,3.33,0.4,balanced,0,early,1,0.0,,,0.65,0.526984126984127,0.33888888888888885,,0.880952380952381,0.2857142857142857,0.5,-0.1111111111111111,2.7,-0.1111111111111111,0.4,,,-0.1286603,-0.4513888888888889,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,SAI,Renault,10,0,8,0.018641,1.3423,69,0.018083,2,UNKNOWN,26.7,34.4,7.7,1,50.8,8.4,0.2,balanced,0,early,1,-2.0,,,0.65,0.6857142857142857,0.1622222222222222,,0.6587301587301587,0.7301587301587302,0.5,0.5416666666666666,2.1,0.8055555555555556,0.0764,,,-0.11060933333333332,0.49444444444444435,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,SIR,Williams,16,0,13,0.024163,1.9191,64,0.073042,4,UNKNOWN,26.7,34.4,7.7,1,50.8,14.67,0.2,balanced,0,early,3,-3.0,,,0.65,0.23809523809523808,0.026666666666666665,,0.30158730158730157,0.0,0.5,2.5277777777777777,3.4,3.388888888888889,0.277,,,-0.04118866666666667,2.9319444444444445,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,STR,Williams,17,0,17,0.035489,0.9945,63,0.117152,4,UNKNOWN,26.7,34.4,7.7,1,50.8,12.2,0.2,balanced,0,early,3,0.0,,,0.65,0.5047619047619047,0.022222222222222223,,0.4523809523809524,0.5714285714285714,0.5,1.8333333333333333,4.3,2.0277777777777777,0.0327,,,-0.11592086666666666,1.4444444444444444,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,VAN,McLaren,14,0,12,0.023019,0.8173,67,0.042801,3,UNKNOWN,26.7,34.4,7.7,1,50.8,9.75,0.1,balanced,0,early,2,-2.0,,,0.65,0.380952380952381,0.08222222222222222,,0.24603174603174605,0.6190476190476191,0.5,0.04861111111111111,3.7,0.8611111111111112,0.337,,,-0.09461599999999999,0.3555555555555557,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,VER,Red Bull Racing,9,0,20,,0.7154,69,0.008295,2,UNKNOWN,26.7,34.4,7.7,1,50.8,4.67,0.4,balanced,0,early,1,11.0,,,0.65,0.5142857142857143,0.49444444444444446,,0.8492063492063492,0.25396825396825395,0.5,0.0,1.9,0.0,0.3782,,,-0.0990465,-0.3499999999999999,0.49793650793650795
2018_06,2018,6,Monaco Grand Prix,Monte Carlo,VET,Ferrari,2,0,2,0.003234,0.4192,68,-0.075765,2,UNKNOWN,26.7,34.4,7.7,1,50.8,3.6,0.2,balanced,0,early,1,0.0,,,0.65,0.8476190476190477,0.4211111111111111,,0.8174603174603173,0.9047619047619048,0.5,-1.0,2.9,-1.3055555555555556,0.0545,,,-0.007642866666666666,-1.713888888888889,0.49793650793650795
2018_07,2018,7,Canadian Grand Prix,Montréal,ALO,McLaren,21,1,14,0.029563,0.9752,34,-0.075314,2,UNKNOWN,20.6,37.25,16.65,0,27.75,6.8,0.2,balanced,0,early,1,-3.0,,,0.15,0.4634920634920635,0.05777777777777778,,0.4238095238095238,0.746031746031746,0.5,-0.4722222222222222,3.1333333333333333,-0.1111111111111111,0.2927,,,-0.07155719999999999,-0.6555555555555556,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,BOT,Mercedes,2,0,2,0.001314,0.3339,64,-0.010047,2,UNKNOWN,20.6,37.25,16.65,0,27.75,3.8,0.1,balanced,0,early,1,0.0,,,0.15,0.7142857142857142,0.6355555555555555,,0.8666666666666666,0.2222222222222222,0.5,-0.16666666666666666,1.2,-0.1111111111111111,0.1606,,,-0.0310924,-0.5,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,ERI,Sauber,15,0,19,0.054109,0.8241,64,-0.048541,1,UNKNOWN,20.6,37.25,16.65,0,27.75,12.0,0.1,balanced,0,early,0,4.0,,,0.15,0.473015873015873,0.042222222222222223,,0.3952380952380953,0.34920634920634924,0.5,2.2222222222222223,4.866666666666666,3.0,0.0879,,,-0.10450559999999998,2.552777777777778,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,GAS,Toro Rosso,11,0,16,0.032262,0.2037,63,-0.073364,2,UNKNOWN,20.6,37.25,16.65,0,27.75,10.25,0.3,balanced,0,early,1,5.0,,,0.15,0.4158730158730159,0.05111111111111111,,0.3238095238095238,0.31746031746031744,0.5,1.2361111111111112,3.1333333333333333,1.9444444444444444,0.3145,,,-0.2437128666666667,1.5750000000000002,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,GRO,Haas F1 Team,12,0,20,,0.3953,63,-0.049265,2,UNKNOWN,20.6,37.25,16.65,0,27.75,15.0,0.2,balanced,0,early,1,8.0,,,0.15,0.1714285714285714,0.05555555555555555,,0.18095238095238092,0.0,0.5,1.3333333333333333,3.533333333333333,1.5,0.3988,,,0.026527800000000004,1.1013888888888888,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,HAM,Mercedes,5,0,4,0.003279,0.4986,64,-0.060223,2,UNKNOWN,20.6,37.25,16.65,0,27.75,2.4,0.1,balanced,0,early,1,-1.0,,,0.15,0.9428571428571428,0.6588888888888889,,0.9285714285714285,0.9841269841269842,0.5,-0.125,0.26666666666666666,-0.08333333333333333,0.0218,,,-0.07534106666666668,-0.46249999999999997,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,HAR,Toro Rosso,21,1,12,0.025762,,0,,1,HYPERSOFT,20.6,37.25,16.65,0,27.75,14.8,0.3,balanced,0,early,0,-3.0,,,0.15,0.2698412698412698,0.043333333333333335,,0.1952380952380952,0.49206349206349204,0.5,2.1805555555555554,5.666666666666667,2.6944444444444446,0.3982,,,,2.3347222222222226,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,HUL,Renault,7,0,7,0.016279,0.8734,63,-0.227669,2,UNKNOWN,20.6,37.25,16.65,0,27.75,6.75,0.2,balanced,0,early,1,0.0,,,0.15,0.37460317460317455,0.13777777777777778,,0.4904761904761905,0.2380952380952381,0.5,0.05555555555555555,2.533333333333333,0.2777777777777778,0.3655,,,-0.7109609333333334,-0.03333333333333339,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,LEC,Sauber,10,0,13,0.026807,0.7551,63,-0.081818,2,UNKNOWN,20.6,37.25,16.65,0,27.75,12.0,0.1,balanced,0,early,1,3.0,,,0.15,0.3555555555555555,0.03222222222222222,,0.24285714285714283,0.6507936507936508,0.5,2.560185185185185,3.8,3.111111111111111,0.2491,,,-0.080463,2.7708333333333335,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,MAG,Haas F1 Team,13,0,11,0.02603,0.687,63,-0.099719,2,UNKNOWN,20.6,37.25,16.65,0,27.75,9.4,0.2,balanced,0,early,1,-2.0,,,0.15,0.5619047619047619,0.04555555555555556,,0.5142857142857142,0.2857142857142857,0.5,3.111111111111111,3.0,3.2777777777777777,0.0879,,,-0.09103826666666667,2.888888888888889,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,OCO,Force India,9,0,8,0.018654,1.0947,63,-0.266681,2,UNKNOWN,20.6,37.25,16.65,0,27.75,9.75,0.2,balanced,0,early,1,-1.0,,,0.15,0.3619047619047619,0.14222222222222222,,0.45714285714285713,0.15873015873015872,0.5,-0.75,1.6666666666666667,0.027777777777777776,0.3655,,,-0.030947333333333334,-0.39027777777777783,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,PER,Force India,14,0,10,0.023048,0.1855,61,-0.649411,3,UNKNOWN,20.6,37.25,16.65,0,27.75,10.4,0.2,balanced,0,early,2,-4.0,,,0.15,0.5873015873015873,0.1322222222222222,,0.5238095238095238,0.7777777777777778,0.5,-0.7916666666666666,4.2,-0.16666666666666666,0.0545,,,-0.052262866666666664,-0.5750000000000001,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,RAI,Ferrari,6,0,5,0.004678,0.6139,64,-0.044824,2,UNKNOWN,20.6,37.25,16.65,0,27.75,3.0,0.2,balanced,0,early,1,-1.0,,,0.15,0.5968253968253968,0.4722222222222222,,0.6142857142857142,0.9365079365079364,0.5,-0.75,1.8,-1.0,0.277,,,-0.05658733333333333,-1.3986111111111112,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,RIC,Red Bull Racing,4,0,6,0.004974,0.5472,64,-0.092629,2,UNKNOWN,20.6,37.25,16.65,0,27.75,2.75,0.3,balanced,0,early,1,2.0,,,0.15,0.6825396825396824,0.41777777777777775,,0.9285714285714286,0.2857142857142857,0.5,2.4722222222222223,1.8,2.4722222222222223,0.2764,,,-0.11428319999999999,2.1222222222222222,0.5052380952380953
2018_07,2018,7,Canadian Grand Prix,Montréal,SAI,Renault,8,0,9,0.018837,1.0159,63,-0.159007,2,UNKNOWN,20.6,37.25,16.65,0,27.75,8.4,0.2,balanced,0,early,1,1.0,,,0.15,0.6603174603174603,0.15666666666666668,,0.6238095238095238,0.7301587301587302,0.5,0.05555555555555555,2.066666666666667,0.2222222222222222,0.0545,,,-0.07834973333333334,-0.09861111111111118,0.5052380952380953
